id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit,success,release_year,release_month,release_quarter,budget_category,num_genres,num_production_companies,star_power,budget_per_minute,popularity_per_vote,genre_Foreign,genre_Crime,genre_Western,genre_Fantasy,genre_Drama,genre_Science Fiction,genre_History,genre_War,genre_Family,genre_Thriller,genre_Animation,genre_Mystery,genre_Romance,genre_Music,genre_Adventure,genre_Action,genre_Comedy,genre_Documentary,genre_Horror,is_english,month_sin,month_cos
2428,The Greatest Story Ever Told,1965-02-15,20000000,15473333,199.0,6.5,41,3.011205,en,"['Drama', 'History']",['George Stevens Productions'],"['Max von Sydow', 'Michael Anderson Jr.', 'Carroll Baker', 'Ina Balin', 'Victor Buono']",George Stevens,"['George Stevens', 'George Stevens Jr.']","['jesus christ', 'biography', 'epic']",All-star epic retelling of Christ's life.,-0.22633335,-4526667,0,1965,2,1,Medium,2,1,3.7376696182833684,100502.51256281407,0.07169535714285714,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001
290751,Secret in Their Eyes,2015-10-14,19500000,34854990,111.0,6.2,336,15.012237,en,"['Crime', 'Drama', 'Mystery']","['Ingenious Media', 'Gran Via Productions', 'IM Global']","['Chiwetel Ejiofor', 'Nicole Kidman', 'Julia Roberts', 'Dean Norris', 'Lyndon Smith']",Billy Ray,['Mark Johnson'],"['fbi', 'missing child']","A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",0.7874353846153846,15354990,0,2015,10,4,Medium,3,3,5.820082930352362,175675.67567567568,0.044546697329376855,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
13805,Disaster Movie,2008-08-29,25000000,14109284,87.0,3.0,240,16.238961,en,"['Action', 'Comedy']","['Grosvenor Park Media Ltd.', 'LionsGate', '3 in the Box']","['Matt Lanter', 'Vanessa Lachey', 'Nicole Ari Parker', 'Crista Flanagan', ""Gary 'G. Thang' Johnson""]",Jason Friedberg,"['Jason Friedberg', 'Aaron Seltzer']","['natural disaster', 'violence', 'mortal danger', 'duringcreditsstinger']","In DISASTER MOVIE, the filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",-0.43562864,-10890716,0,2008,8,3,Medium,2,3,5.484796933490655,287356.3218390805,0.06738158091286307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-0.8660254037844385,-0.5000000000000004
4597,Armored,2009-12-04,20000000,22942221,88.0,5.5,208,15.21229,en,"['Action', 'Crime', 'Drama', 'Thriller']","['Screen Gems', 'Stars Road Entertainment', 'Farah Films & Management']","['Columbus Short', 'Laurence Fishburne', 'Skeet Ulrich', 'Amaury Nolasco', 'Matt Dillon']",Nimród Antal,"['Joshua Donen', 'Trae Ireland']","['robbery', 'homeless person', 'bank', 'armored car', 'truck', 'heist']","A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",0.14711105,2942221,0,2009,12,4,Medium,4,3,5.342334251964811,227272.72727272726,0.07278607655502392,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-2.4492935982947064e-16,1.0
9414,The Man Who Knew Too Little,1997-11-14,20000000,13801755,97.0,6.5,125,6.397042,en,"['Comedy', 'Thriller', 'Crime', 'Action']","['Regency Enterprises', 'Taurus Films', 'Polar Productions']","['Bill Murray', 'Peter Gallagher', 'Joanne Whalley', 'Alfred Molina', 'Richard Wilson']",Jon Amiel,"['Arnon Milchan', 'Michael G. Nathanson']","['london england', 'bomb', 'brother brother relationship', 'helicopter', 'based on novel', 'bank', 'tv show', 'theatre milieu', 'mistaken identity', 'escape']","An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.",-0.30991225,-6198245,0,1997,11,4,Medium,4,3,4.836281906951478,206185.56701030929,0.0507701746031746,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,-0.5000000000000004,0.8660254037844384
63492,What's Your Number?,2011-09-30,20000000,30426096,106.0,6.2,671,19.220789,en,"['Comedy', 'Romance']","['Regency Enterprises', 'Contrafilm', 'New Regency Pictures']","['Chris Evans', 'Anna Faris', 'Martin Freeman', 'Chris Pratt', 'Ari Graynor']",Mark Mylod,[],"['based on novel', 'loser', 'magazine', 'womanizer', 'mission', 'search', 'boyfriend', 'husband', 'fired', 'past relationship']","Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",0.5213048,10426096,0,2011,9,3,Medium,2,3,6.51025834052315,188679.24528301886,0.028602364583333335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
81796,Lockout,2012-04-12,20000000,32204030,95.0,5.8,715,35.232278,en,"['Action', 'Thriller', 'Science Fiction']","['Canal+', 'EuropaCorp', 'Ciné+']","['Guy Pearce', 'Maggie Grace', 'Joseph Gilgun', 'Lennie James', 'Peter Stormare']",Stephen St. Leger,"['Marc Libert', 'Leila Smith']","['usa president', 'anti hero', 'dementia', 'future', 'space', 'convict', 'interrogation', 'space station', 'collision in space', 'year 2079']","Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",0.6102015,12204030,0,2012,4,2,Medium,3,3,6.573680166960646,210526.31578947368,0.04920709217877095,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
15092,Crank: High Voltage,2009-04-16,20000000,34560577,96.0,5.9,861,35.542809,en,"['Action', 'Thriller', 'Crime']","['Lakeshore Entertainment', 'Lionsgate', 'Radical Media']","['Jason Statham', 'Amy Smart', 'Dwight Yoakam', 'Efren Ramirez', 'Julanne Chidi Hill']",Brian Taylor,"['Tom Rosenberg', 'Gary Lucchesi']","['female nudity', 'prostitute', 'horse race', 'heart', 'strip club', 'electric shock', 'godzilla', 'sequel', 'tourette syndrome', 'gang']",Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,0.72802885,14560577,0,2009,4,2,Medium,3,3,6.759255270663693,208333.33333333334,0.04123295707656612,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
15005,One Night with the King,2006-10-13,20000000,13391174,123.0,6.1,12,3.476925,en,['Drama'],['Gener8Xion Entertainment'],"['Tiffany Dupont', ""Peter O'Toole"", 'Luke Goss', 'John Noble', 'Omar Sharif']",Michael O. Sajbel,"['Lawrence Mortorff', 'Stephan Blinn']","['based on novel', 'persia', 'queen', 'esther']","This amazing biblical drama chronicles the brave and historic legend of Hadassah, a Jewish orphan with exceptional beauty who rises to become Queen Esther of Persia and saves Persian Jews from genocide. By revealing her heritage to the king, Esther thwarts the evil prime minister's plan to annihilate all Jews in the Persian Empire. The annual festival of Purim is inspired by her heroism.",-0.3304413,-6608826,0,2006,10,4,Medium,1,1,2.5649493574615367,162601.62601626015,0.26745576923076925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
8198,The Quiet American,2002-11-22,30000000,27674124,101.0,6.4,81,5.133744,en,"['Drama', 'Action', 'Thriller', 'Romance']","['Miramax Films', 'Intermedia Films', 'Mirage Enterprises']","['Michael Caine', 'Brendan Fraser', 'Đỗ Thị Hải Yến', 'Tzi Ma', 'Rade Serbedzija']",Phillip Noyce,"['William Horberg', 'Staffan Ahrenberg']","['terror', 'journalist', 'lover (female)', 'saigon', 'indochina']","A stylish political thriller where love and war collide in Southeast Asia. Set in early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, these three only sink deeper into a world of drugs, passion, and betrayal where nothing is as it seems.",-0.0775292,-2325876,0,2002,11,4,Medium,4,3,4.406719247264253,297029.702970297,0.06260663414634146,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
6963,The Weather Man,2005-10-20,20000000,12482775,101.0,6.0,289,14.031377,en,"['Comedy', 'Drama']","['Paramount Pictures', 'Escape Artists', 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG']","['Nicolas Cage', 'Michael Caine', 'Hope Davis', 'Gemmenne de la Peña', 'Nicholas Hoult']",Gore Verbinski,"['Steve Tisch', 'Todd Black']","['new york', 'chicago', 'midlife crisis', 'television', 'daughter', 'father', 'weatherman', 'terminal illness', 'wettermann']","A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",-0.37586125,-7517225,0,2005,10,4,Medium,2,3,5.66988092298052,198019.801980198,0.04838405862068966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
15070,Undisputed,2002-08-23,20000000,12398628,96.0,6.1,139,17.227376,en,"['Action', 'Adventure', 'Drama', 'Thriller']","['Miramax Films', 'Amen Ra Films']","['Wesley Snipes', 'Ving Rhames', 'Peter Falk', 'Michael Rooker', 'Jon Seda']",Walter Hill,[],['sport'],"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",-0.3800686,-7601372,0,2002,8,3,Medium,4,2,4.941642422609304,208333.33333333334,0.12305268571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
17134,12 Rounds,2009-03-19,20000000,17280326,108.0,5.7,220,15.66135,en,"['Action', 'Adventure', 'Drama', 'Thriller']","['The Mark Gordon Company', 'Fox Atomic', '20th Century Fox Home Entertainment']","['John Cena', 'Aidan Gillen', 'Ashley Scott', 'Steve Harris', 'Brian J. White']",Renny Harlin,"['Mark Gordon', 'Michael Lake']","['police', 'cops', 'cat and mouse', 'family', 'revenge drama']","When New Orleans cop Danny Fisher prevents a brilliant thief from successfully carrying out his latest heist, the thief's girlfriend is accidentally killed. Hungry for revenge, the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her, Danny must successfully navigate his way through an elaborate series of tasks and puzzles, or else watch the love of his life die.",-0.1359837,-2719674,0,2009,3,1,Medium,4,3,5.3981627015177525,185185.1851851852,0.0708658371040724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1.0,6.123233995736766e-17
41402,Let Me In,2010-10-01,20000000,24145613,116.0,6.7,641,19.705311,en,"['Drama', 'Horror', 'Mystery']","['Hammer Film Productions', 'EFTI', 'Exclusive Media Group']","['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins', 'Elias Koteas', 'Sasha Barrese']",Matt Reeves,"['Guy East', 'Donna Gigliotti']","['vampire', 'child vampire', 'remake', 'bully', 'young boy', 'biting', 'dead boy', 'hammer horror', '1980s']",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,0.20728065,4145613,0,2010,10,4,Medium,3,3,6.464588303689961,172413.7931034483,0.03069363084112149,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001
146198,Triple 9,2016-02-19,20000000,12639297,115.0,5.6,797,29.371987,en,"['Action', 'Thriller']","['Worldview Entertainment', 'Anonymous Content', 'MadRiver Pictures']","['Casey Affleck', 'Chiwetel Ejiofor', 'Woody Harrelson', 'Kate Winslet', 'Anthony Mackie']",John Hillcoat,"['Marc Butan', 'Keith Redmon']","['heist', 'betrayal', 'dirty cop']",A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,-0.36803515,-7360703,0,2016,2,1,Medium,2,3,6.682108597449809,173913.04347826086,0.03680700125313283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
2639,Deconstructing Harry,1997-08-26,20000000,10686841,96.0,7.3,187,11.352693,en,"['Comedy', 'Drama']",['Fine Line Features'],"['Woody Allen', 'Kirstie Alley', 'Billy Crystal', 'Judy Davis', 'Caroline Aaron']",Woody Allen,['Jean Doumanian'],"['new york', ""writer's block"", 'insanity', 'independent film', 'author']","This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",-0.46565795,-9313159,0,1997,8,3,Medium,2,1,5.236441962829949,208333.33333333334,0.06038666489361702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
295964,Burnt,2015-10-02,20000000,36606743,100.0,6.3,950,30.477114,en,['Drama'],"['Double Feature Films', 'PeaPie Films', '3 Arts Entertainment']","['Bradley Cooper', 'Sienna Miller', 'Lily James', 'Alicia Vikander', 'Uma Thurman']",John Wells,"['Stacey Sher', 'Erwin Stoff']","['london england', 'cook', 'restaurant', 'diva', 'career', 'kitchen', 'redemption', 'drug', 'drug addict', 'chef']","Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",0.83033715,16606743,0,2015,10,4,Medium,1,3,6.85751406254539,200000.0,0.032047438485804415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
11835,Death Sentence,2007-08-31,20000000,16974459,105.0,6.5,297,12.643703,en,"['Action', 'Crime', 'Drama', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Baldwin Entertainment Group']","['Kevin Bacon', 'Garrett Hedlund', 'Kelly Preston', 'Jordan Garrett', 'John Goodman']",James Wan,"['Ashok Amritraj', 'Howard Baldwin']","['loss of son', 'repayment', 'revenge', 'murder', 'gang', 'police officer killed', 'hospital', 'extreme violence', 'justice', 'hoodlum']","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",-0.15127705,-3025541,0,2007,8,3,Medium,4,3,5.697093486505405,190476.19047619047,0.04242853355704698,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
14396,Code Name: The Cleaner,2007-01-05,20000000,10337477,84.0,4.7,78,9.36146,en,"['Action', 'Comedy', 'Crime']",['New Line Cinema'],"['Cedric the Entertainer', 'Lucy Liu', 'Nicollette Sheridan', 'Mark Dacascos', 'Callum Keith Rennie']",Les Mayfield,[],[],"Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.",-0.48312615,-9662523,0,2007,1,1,Medium,3,1,4.3694478524670215,238095.2380952381,0.11849949367088607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.49999999999999994,0.8660254037844387
15673,Connie and Carla,2004-04-16,20000000,11341016,98.0,6.4,24,6.102663,en,['Comedy'],['Universal Pictures'],"['Nia Vardalos', 'Toni Collette', 'David Duchovny', 'Stephen Spinella', 'Alec Mapa']",Michael Lembeck,[],"['gay', 'drag queen', 'mistaken identity']","After accidentally witnessing a mafia hit in the Windy City, gal pals Connie and Carla skip town for L.A., where they go way undercover as singers working the city's dinner theater circuit ... as drag queens. Now, it's not enough that they become big hits on the scene; things get extra-weird when Connie meets Jeff -- a guy she'd like to be a woman with",-0.4329492,-8658984,0,2004,4,2,Medium,1,1,3.2188758248682006,204081.6326530612,0.24410652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
42618,Sweet Charity,1969-01-01,8000000,20000000,149.0,6.5,15,0.709143,en,"['Comedy', 'Drama', 'Music', 'Romance']",['Universal Pictures'],"['Shirley MacLaine', 'John McMartin', 'Ricardo Montalban', 'Sammy Davis, Jr.', 'Chita Rivera']",Bob Fosse,['Robert Arthur'],"['broken engagement', 'charity', 'celebrity', 'tragic love', 'dancehall girl', 'based on stage musical', 'based on film']","Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",1.5,12000000,0,1969,1,1,Low,4,1,2.772588722239781,53691.275167785236,0.0443214375,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
171274,Inherent Vice,2014-12-25,20000000,11110975,148.0,6.5,833,45.742217,en,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']","['Ghoulardi Film Company', 'Warner Bros.', 'IAC Films']","['Joaquin Phoenix', 'Josh Brolin', 'Owen Wilson', 'Katherine Waterston', 'Reese Witherspoon']",Paul Thomas Anderson,"['Paul Thomas Anderson', 'Daniel Lupi']","['based on novel', '1970s', 'private investigator', 'smoking marijuana', 'los angeles', '1960s']","In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",-0.44445125,-8889025,0,2014,12,4,Medium,5,3,6.726233402358747,135135.13513513515,0.0548467829736211,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2.4492935982947064e-16,1.0
109417,Battle of the Year,2013-09-21,20000000,16549477,110.0,5.9,88,8.237336,en,"['Music', 'Drama']",['Screen Gems'],"['Josh Holloway', 'Josh Peck', 'Chris Brown', 'Laz Alonso', 'Caity Lotz']",Benson Lee,"['Beau Flynn', 'Amy Locane']","['musical', '3d']","A down-on-his-luck coach is hired to prepare a team of the best American dancers for an international tournament that attracts all the best crews from around the world, but the Americans haven't won in fifteen years.",-0.17252615,-3450523,0,2013,9,3,Medium,2,1,4.48863636973214,181818.18181818182,0.0925543370786517,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
13948,An American Carol,2008-10-03,20000000,7000000,83.0,4.1,20,2.605374,en,"['Comedy', 'Fantasy']",['Mpower Pictures'],"['Kevin Farley', 'Kelsey Grammer', 'Leslie Nielsen', 'Trace Adkins', 'Robert Davi']",David Zucker,[],"['terrorist', 'parody', 'documentary filmmaker', 'sattire']","In An American Carol a cynical, Anti-American Hollywood filmmaker sets out on a crusade to abolish the 4th of July holiday. He is visited by three spirits who take him on a hilarious journey in an attempt to show him the true meaning of America.",-0.65,-13000000,0,2008,10,4,Medium,2,1,3.044522437723423,240963.85542168675,0.12406542857142856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
106747,Machete Kills,2013-09-12,12000000,15008161,107.0,5.3,631,29.072964,en,"['Action', 'Crime', 'Thriller']","['Open Road Films', 'Overnight Films', 'AR Films']","['Danny Trejo', 'Mel Gibson', 'Amber Heard', 'Michelle Rodriguez', 'Sofía Vergara']",Robert Rodriguez,"['Robert Rodriguez', 'Rick Schwartz']","['mexico', 'white house', 'nuclear missile', 'machete', 'outer space']",Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,0.25068008333333336,3008161,0,2013,9,3,Medium,3,3,6.448889394146858,112149.53271028037,0.046001525316455696,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
256962,Little Boy,2015-04-23,20000000,6420319,106.0,7.0,185,12.232048,en,"['Comedy', 'Drama', 'War']","['Metanoia Films', 'Santa Fé Films']","['Jakob Salvati', 'Emily Watson', 'Cary-Hiroyuki Tagawa', 'Michael Rapaport', 'David Henrie']",Alejandro Monteverde,"['Alejandro Monteverde', 'Leo Severino']","['japanese', 'world war ii', 'spirituality']",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,-0.67898405,-13579681,0,2015,4,2,Medium,3,2,5.225746673713202,188679.24528301886,0.06576369892473119,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
48231,A Dangerous Method,2011-09-30,15000000,27462041,99.0,6.2,571,27.133277,en,"['Drama', 'Thriller']","['Recorded Pictures Company', 'The Movie Network', 'Millbrook Pictures']","['Keira Knightley', 'Viggo Mortensen', 'Michael Fassbender', 'Sarah Gadon', 'Vincent Cassel']",David Cronenberg,['Jeremy Thomas'],"['based on novel', 'psychoanalysis', 'sigmund freud', 'biography', 'spanking', 'based on play', 'cigar smoking', 'cheating husband', 'based on true events']","Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",0.8308027333333333,12462041,0,2011,9,3,Medium,2,3,6.349138991379798,151515.15151515152,0.04743579895104895,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
3509,A Scanner Darkly,2006-05-25,8700000,7659918,100.0,6.8,532,26.093043,en,"['Animation', 'Science Fiction', 'Thriller']","['Thousand Words', 'Warner Independent Pictures (WIP)', 'Detour Filmproduction']","['Keanu Reeves', 'Winona Ryder', 'Woody Harrelson', 'Robert Downey Jr.', 'Mitch Baker']",Richard Linklater,"['Anne Walker-McBay', 'Erwin Stoff']","['california', 'detective', 'based on novel', 'dream', 'undercover', 'cocaine', 'brain', 'exam', 'future', 'test']",An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,-0.1195496551724138,-1040082,0,2006,5,2,Low,3,3,6.278521424165844,87000.0,0.04895505253283303,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
12142,Alone in the Dark,2005-01-28,20000000,10442808,96.0,3.1,173,9.292987,en,"['Action', 'Fantasy', 'Horror', 'Thriller']","['Boll Kino Beteiligungs GmbH & Co. KG', 'Brightlight Pictures', 'Herold Productions']","['Christian Slater', 'Tara Reid', 'Stephen Dorff', 'Frank C. Turner', 'Matthew Walker']",Uwe Boll,['Shawn Williamson'],"['detective', 'monster', 'professor', 'island', 'museum', 'darkness', 'alien life-form', 'paranormal', 'artifact', 'slow motion scene']","Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",-0.4778596,-9557192,0,2005,1,1,Medium,4,3,5.159055299214529,208333.33333333334,0.05340797126436782,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.49999999999999994,0.8660254037844387
23367,Bandslam,2009-08-06,20000000,5210988,111.0,5.4,126,7.716606,en,"['Comedy', 'Drama', 'Family', 'Music']","['Summit Entertainment', 'Goldsmith-Thomas Productions', 'Walden Media']","['Vanessa Hudgens', 'Aly Michalka', 'Gaelan Connell', 'Lisa Kudrow', 'Scott Porter']",Todd Graff,"['K.C. Hodenfield', 'Elaine Goldsmith-Thomas']","['new jersey', 'musical', 'battle of the bands', 'teenager', 'rock band']",A high school social outcast and the popular girl bond through a shared love of music.,-0.7394506,-14789012,0,2009,8,3,Medium,4,3,4.844187086458591,180180.18018018018,0.060760677165354327,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
241239,A Most Violent Year,2014-12-30,20000000,12007070,125.0,6.5,546,37.629309,en,"['Crime', 'Drama', 'Thriller']","['Participant Media', 'Imagenation Abu Dhabi FZ', 'FilmNation Entertainment']","['Oscar Isaac', 'Jessica Chastain', 'Albert Brooks', 'Elyes Gabel', 'David Oyelowo']",J.C. Chandor,"['Neal Dodson', 'J.C. Chandor']","['corruption', 'capitalism', 'winter', 'american dream', 'immigrant', 'business ethics', 'truck', 'oil', 'lawyer', 'new york city']","A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",-0.3996465,-7992930,0,2014,12,4,Medium,3,3,6.304448802421981,160000.0,0.06879215539305301,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0
3902,I'm Not There.,2007-10-01,20000000,4001121,135.0,6.6,195,13.032308,en,"['Drama', 'Music']","['Endgame Entertainment', 'Rising Star', 'Killer Films']","['Cate Blanchett', 'Heath Ledger', 'Julianne Moore', 'Ben Whishaw', 'Charlotte Gainsbourg']",Todd Haynes,"['John Sloss', 'Christine Vachon']","['rock and roll', 'music style', 'success', 'john f. kennedy', 'advancement', 'bob dylan', 'rock', 'biography', 'music', 'beatnik']","Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",-0.79994395,-15998879,0,2007,10,4,Medium,2,3,5.278114659230517,148148.14814814815,0.06649136734693878,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
77948,The Cold Light of Day,2012-04-04,20000000,16863583,93.0,4.8,271,15.131867,en,"['Action', 'Thriller']","['Summit Entertainment', 'Intrepid Pictures', 'Film Rites']","['Henry Cavill', 'Verónica Echegui', 'Sigourney Weaver', 'Bruce Willis', 'Caroline Goodall']",Mabrouk El Mechri,"['Marc D. Evans', 'Garrett Basch']","['kidnapping', 'spying', 'government']","A young American uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in Spain.",-0.15682085,-3136417,0,2012,4,2,Medium,2,3,5.605802066295998,215053.7634408602,0.05563186397058823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
21755,The Brothers Bloom,2008-09-09,20000000,5530764,114.0,6.8,203,10.218307,en,"['Adventure', 'Comedy', 'Drama', 'Romance']","['The Weinstein Company', 'Summit Entertainment', 'Endgame Entertainment']","['Rachel Weisz', 'Adrien Brody', 'Mark Ruffalo', 'Rinko Kikuchi', 'Robbie Coltrane']",Rian Johnson,"['Tom Karnowski', 'Matthew J. Birch']","['con man', 'estafa']","The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",-0.7234618,-14469236,0,2008,9,3,Medium,4,3,5.318119993844216,175438.59649122806,0.050089740196078425,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-1.0,-1.8369701987210297e-16
